Ethnicity	Gender	Cohort	Transfer	Cohort_Math	Math	Cohort_English	English	Ed_Goal	College_Status	Student_ID	EthnicityFlag_Asian	EthnicityFlag_Black	EthnicityFlag_Hispanic	EthnicityFlag_NativeAmerican	EthnicityFlag_PacificIslander	EthnicityFlag_White	EthnicityFlag_Carribean	EthnicityFlag_EastAsian	EthnicityFlag_SouthEastAsian	EthnicityFlag_SouthWestAsianNorthAfrican	EthnicityFlag_AANAPI	EthnicityFlag_Unknown	EthnicityFlag_TwoorMoreRaces
Multi-Ethnicity	Female	2017	1	2018	0	2018	1	Deg/Transfer	First-time College	100202	1	0	0	0	1	0	0	0	1	0	1	0	1
Multi-Ethnicity	Male	2017	0	2019	0	2018	1	Deg/Transfer	Other	100203	1	1	0	0	0	1	0	1	1	0	1	0	1
Multi-Ethnicity	Female	2017	1	2017	1	2017	1	Deg/Transfer	Other	100204	1	0	0	0	0	0	0	0	1	1	1	0	1
Multi-Ethnicity	Male	2017	1	2017	0	2018	1	Deg/Transfer	First-time College	100205	1	1	0	0	1	0	0	1	0	1	1	0	1
Multi-Ethnicity	Male	2017	0	2017	1	2018	0	Other	First-time College	100206	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Female	2017	0	2019	1	2017	1	Deg/Transfer	First-time College	100207	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Male	2017	1	2017	1	2019	1	Deg/Transfer	Other	100208	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Female	2017	1	2017	1	2018	1	Deg/Transfer	First-time College	100209	0	0	0	1	0	1	0	0	0	1	1	0	1
Multi-Ethnicity	Male	2017	0	2019	1	2018	0	Deg/Transfer	First-time College	100210	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Female	2017	0	2019	0	2018	1	Deg/Transfer	First-time College	100211	0	0	0	0	0	0	0	0	0	0	0	0	1
Multi-Ethnicity	Male	2017	1	2017	1	2017	1	Other	First-time College	100212	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Other	2017	0	2018	1	2018	1	Deg/Transfer	First-time College	100213	1	1	0	0	0	0	0	1	1	0	1	0	1
Multi-Ethnicity	Male	2017	0	2019	1	2018	1	Other	First-time College	100214	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Female	2017	0	NA	NA	2017	0	Other	First-time College	100215	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Female	2017	1	2019	1	2018	1	Other	First-time College	100216	0	0	0	1	0	1	0	0	0	0	1	0	1
Multi-Ethnicity	Female	2017	0	2017	1	2018	0	Deg/Transfer	First-time College	100217	0	1	0	0	0	1	0	0	0	0	0	0	1
Multi-Ethnicity	Female	2017	0	2019	1	2017	1	Deg/Transfer	First-time College	100218	1	1	0	0	1	0	0	1	0	1	1	0	1
Multi-Ethnicity	Male	2017	0	2019	0	2018	0	Deg/Transfer	First-time College	100219	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Male	2017	1	2018	1	2017	1	Deg/Transfer	Other	100220	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Male	2017	1	2017	1	2017	1	Deg/Transfer	First-time College	100221	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Male	2017	1	2019	1	2017	1	Deg/Transfer	First-time College	100222	1	0	0	0	0	1	0	1	1	0	1	0	1
Multi-Ethnicity	Female	2017	1	2018	1	2019	1	Deg/Transfer	First-time College	100223	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Male	2017	0	2019	0	2018	1	Deg/Transfer	First-time College	100224	1	0	0	0	0	1	0	0	1	1	1	0	1
Multi-Ethnicity	Female	2017	0	2017	1	2017	1	Deg/Transfer	First-time College	100225	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Male	2017	0	2018	0	2017	0	Deg/Transfer	First-time College	100226	1	0	0	0	0	1	0	1	1	0	1	0	1
Multi-Ethnicity	Male	2017	1	2019	1	2017	1	Deg/Transfer	First-time College	100227	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Female	2017	1	2019	1	2017	1	Deg/Transfer	First-time College	100228	0	1	0	0	0	1	0	0	0	1	0	0	1
Multi-Ethnicity	Male	2017	1	2018	1	2018	1	Deg/Transfer	Other	100229	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Female	2017	0	2018	0	NA	NA	Other	First-time College	100230	1	0	0	0	0	1	0	1	1	1	1	0	1
Multi-Ethnicity	Female	2017	1	2017	1	2019	1	Deg/Transfer	First-time College	100231	0	0	0	0	0	0	0	0	0	0	1	0	1
Multi-Ethnicity	Male	2017	1	2017	1	2018	1	Other	First-time College	100232	1	1	0	0	0	0	1	1	0	0	1	0	1
Multi-Ethnicity	Female	2017	1	2017	1	2017	1	Deg/Transfer	Other	100233	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Male	2017	0	2017	1	2017	0	Deg/Transfer	First-time College	100234	0	1	0	0	0	1	0	0	0	0	0	0	1
Multi-Ethnicity	Female	2017	1	2018	0	2018	1	Deg/Transfer	First-time College	100235	0	0	0	0	1	1	0	0	0	0	1	0	1
Multi-Ethnicity	Female	2017	0	NA	NA	2018	0	Other	First-time College	100236	1	0	0	0	0	1	0	0	0	1	1	0	1
Multi-Ethnicity	Female	2017	0	2018	1	2017	1	Deg/Transfer	First-time College	100237	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Female	2017	0	2017	1	2017	1	Deg/Transfer	First-time College	100238	0	0	0	0	1	1	0	0	0	0	1	0	1
Multi-Ethnicity	Male	2017	1	2019	1	2018	1	Deg/Transfer	First-time College	100239	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Male	2017	1	2019	0	2017	1	Other	First-time College	100240	1	0	0	0	1	0	0	1	0	0	1	0	1
Multi-Ethnicity	Female	2017	1	2017	1	2017	1	Other	First-time College	100241	1	0	0	0	0	1	0	1	1	0	1	0	1
Multi-Ethnicity	Male	2017	0	2018	0	2018	0	Other	Other	100242	1	0	0	1	0	0	0	0	1	0	1	0	1
Multi-Ethnicity	Male	2017	0	2017	0	NA	NA	Other	First-time College	100243	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Female	2017	1	2018	1	2018	1	Other	First-time College	100244	0	0	0	1	0	1	0	0	0	0	1	0	1
Multi-Ethnicity	Female	2017	1	2019	1	2018	1	Deg/Transfer	First-time College	100245	0	1	0	0	0	1	0	0	0	0	0	0	1
Multi-Ethnicity	Female	2017	1	2018	1	2017	1	Other	First-time College	100246	0	0	0	0	0	0	0	0	0	0	1	0	1
Multi-Ethnicity	Female	2017	1	2018	1	2018	1	Deg/Transfer	First-time College	100247	1	0	0	0	0	1	0	1	1	0	1	0	1
Multi-Ethnicity	Male	2017	1	2017	0	2018	1	Deg/Transfer	Other	100248	0	0	0	0	1	0	0	0	0	0	1	0	1
Multi-Ethnicity	Female	2017	1	2017	1	2018	1	Deg/Transfer	First-time College	100249	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Female	2017	0	2019	1	2019	1	Other	Other	100250	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Female	2017	0	2017	0	2018	0	Other	First-time College	100251	0	0	0	1	0	1	0	0	0	0	1	0	1
Multi-Ethnicity	Female	2017	0	2017	1	2017	0	Deg/Transfer	First-time College	100252	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Male	2017	1	2017	1	2017	1	Other	First-time College	100253	0	0	0	0	0	0	0	0	0	0	1	0	1
Multi-Ethnicity	Male	2017	0	2018	1	2018	1	Deg/Transfer	First-time College	100254	1	0	0	0	0	1	0	1	0	1	1	0	1
Multi-Ethnicity	Male	2017	1	2019	1	2017	1	Deg/Transfer	First-time College	100255	0	0	0	0	0	1	0	0	0	0	0	0	1
Multi-Ethnicity	Female	2017	1	2018	1	2018	1	Other	First-time College	100256	0	0	0	0	0	0	0	0	0	0	0	0	1
Multi-Ethnicity	Male	2017	1	2017	1	2017	1	Other	First-time College	100257	1	0	0	0	0	1	0	0	0	1	1	0	1
Multi-Ethnicity	Female	2017	1	2018	1	2017	1	Deg/Transfer	First-time College	100258	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Female	2017	1	2017	1	2019	1	Deg/Transfer	First-time College	100259	0	0	0	0	0	0	0	0	0	0	1	0	1
Multi-Ethnicity	Male	2017	0	NA	NA	2017	1	Deg/Transfer	First-time College	100260	0	1	0	0	0	1	0	0	0	0	0	0	1
Multi-Ethnicity	Male	2017	0	NA	NA	2017	1	Deg/Transfer	First-time College	100261	0	1	0	0	0	1	0	0	0	0	0	0	1
Multi-Ethnicity	Male	2017	1	2017	1	2017	1	Deg/Transfer	Other	100262	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Female	2017	1	2017	1	2019	1	Deg/Transfer	Other	100263	0	1	0	0	0	1	0	0	0	0	0	0	1
Multi-Ethnicity	Female	2017	0	2017	1	2017	1	Other	First-time College	100264	0	0	0	1	0	1	0	0	0	0	1	0	1
Multi-Ethnicity	Male	2017	0	2017	1	2017	1	Deg/Transfer	First-time College	100265	0	0	0	1	0	1	0	0	0	0	1	0	1
Multi-Ethnicity	Male	2017	1	2017	1	2017	1	Deg/Transfer	Other	100266	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Female	2017	1	2017	1	2017	1	Deg/Transfer	First-time College	100267	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Male	2017	0	2018	1	2019	0	Deg/Transfer	First-time College	100268	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Male	2017	0	2018	1	2018	1	Deg/Transfer	First-time College	100269	1	0	0	1	0	1	0	0	0	1	1	0	1
Multi-Ethnicity	Female	2017	1	2018	1	2017	1	Other	First-time College	100270	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Male	2017	1	2018	1	2017	1	Other	First-time College	100271	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Male	2017	1	2018	1	2017	1	Deg/Transfer	First-time College	100272	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Male	2017	1	2017	1	2019	1	Deg/Transfer	First-time College	100273	0	0	0	1	0	1	0	0	0	0	1	0	1
Multi-Ethnicity	Female	2017	1	2017	1	2017	1	Deg/Transfer	First-time College	100274	0	1	0	0	0	1	0	0	0	0	0	0	1
Multi-Ethnicity	Female	2017	1	2017	1	2017	1	Deg/Transfer	Other	100275	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Male	2017	1	2019	1	2019	1	Deg/Transfer	First-time College	100276	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Male	2017	1	2018	1	2017	1	Deg/Transfer	First-time College	100277	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Female	2017	1	2018	1	2017	1	Deg/Transfer	First-time College	100278	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Female	2017	1	2018	1	2017	1	Other	Other	100279	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Male	2017	0	2017	1	2017	0	Deg/Transfer	First-time College	100280	1	1	0	0	0	0	0	0	1	0	1	0	1
Multi-Ethnicity	Female	2017	1	2017	1	2017	1	Deg/Transfer	First-time College	100281	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Female	2017	0	2019	0	NA	NA	Deg/Transfer	First-time College	100282	0	1	0	1	0	0	0	0	0	0	1	0	1
Multi-Ethnicity	Female	2017	0	2017	1	2017	0	Deg/Transfer	First-time College	100283	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Male	2017	1	2017	1	2017	1	Other	First-time College	100284	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Male	2017	1	2018	1	2017	1	Deg/Transfer	Other	100285	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Male	2017	1	2019	1	2018	1	Other	Other	100286	1	0	0	0	0	1	0	1	0	1	1	0	1
Multi-Ethnicity	Female	2017	1	2018	1	2017	1	Deg/Transfer	Other	100287	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Female	2017	1	2018	1	2019	1	Other	First-time College	100288	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Male	2017	1	2018	1	2017	1	Deg/Transfer	First-time College	100289	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Female	2017	1	2017	1	2019	1	Other	First-time College	100290	0	0	0	0	0	0	0	0	0	0	0	0	1
Multi-Ethnicity	Male	2017	1	2018	1	2017	1	Other	Other	100291	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Male	2017	1	2017	1	2017	1	Deg/Transfer	Other	100292	1	1	0	0	0	0	0	1	0	0	1	0	1
Multi-Ethnicity	Female	2017	0	NA	NA	2019	0	Deg/Transfer	First-time College	100293	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Male	2017	1	2018	1	2017	1	Other	First-time College	100294	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Male	2017	0	2017	1	2018	1	Other	Other	100295	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Male	2017	0	2018	0	2019	1	Deg/Transfer	First-time College	100296	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Female	2017	1	2017	1	2017	1	Deg/Transfer	First-time College	100297	0	0	0	0	0	0	0	0	0	1	0	0	1
Multi-Ethnicity	Female	2017	1	2017	1	2017	1	Other	First-time College	100298	0	0	0	1	0	1	0	0	0	0	1	0	1
Multi-Ethnicity	Female	2017	1	2017	1	2017	1	Other	First-time College	100299	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Male	2017	0	2019	1	2017	1	Deg/Transfer	First-time College	100300	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Male	2017	0	2018	1	2017	0	Deg/Transfer	Other	100301	1	1	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Male	2017	1	2017	1	2018	1	Other	Other	100302	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Male	2017	1	2017	1	2018	1	Deg/Transfer	First-time College	100303	1	0	0	0	0	1	0	1	0	1	1	0	1
Multi-Ethnicity	Female	2017	1	2019	1	2018	1	Deg/Transfer	Other	100304	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Male	2017	1	2017	1	2017	1	Deg/Transfer	First-time College	100305	0	0	0	0	0	0	0	0	0	0	1	0	1
Multi-Ethnicity	Male	2017	0	2018	0	2019	1	Other	First-time College	100306	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Female	2017	1	2017	1	2017	1	Deg/Transfer	First-time College	100307	0	0	0	0	0	0	0	0	0	0	1	0	1
Multi-Ethnicity	Male	2017	0	NA	NA	2017	0	Other	First-time College	100308	0	1	0	0	0	1	0	0	0	0	0	0	1
Multi-Ethnicity	Male	2017	1	2019	1	2017	1	Other	First-time College	100309	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Male	2017	1	2017	1	2017	1	Other	First-time College	100310	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Male	2017	1	2017	1	2017	1	Deg/Transfer	First-time College	100311	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Female	2017	1	2017	1	2017	1	Deg/Transfer	First-time College	100312	0	0	0	1	0	1	0	0	0	0	1	0	1
Multi-Ethnicity	Female	2017	0	2017	1	2018	1	Deg/Transfer	First-time College	100313	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Male	2017	0	NA	NA	2019	1	Other	Other	100314	0	0	0	1	0	1	0	0	0	0	1	0	1
Multi-Ethnicity	Female	2017	1	2017	1	2017	1	Deg/Transfer	First-time College	100315	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Female	2017	1	2017	1	2017	1	Deg/Transfer	First-time College	100316	1	0	0	0	0	0	0	0	1	1	1	0	1
Multi-Ethnicity	Other	2017	1	2017	0	2018	1	Deg/Transfer	Other	100317	1	0	0	0	1	1	0	0	1	0	1	0	1
Multi-Ethnicity	Female	2017	1	2018	1	2018	1	Other	First-time College	100318	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Female	2017	0	NA	NA	2019	1	Deg/Transfer	First-time College	100319	1	0	0	0	0	0	0	1	0	1	1	0	1
Multi-Ethnicity	Male	2017	0	2017	1	2017	0	Deg/Transfer	First-time College	100320	1	0	0	0	1	0	0	0	1	0	1	0	1
Multi-Ethnicity	Female	2017	0	2017	1	2017	1	Deg/Transfer	First-time College	100321	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Female	2017	1	2018	1	2017	1	Deg/Transfer	Other	100322	1	0	0	0	1	1	0	0	1	0	1	0	1
Multi-Ethnicity	Female	2017	1	2017	1	2018	1	Other	First-time College	100323	0	0	0	0	0	0	0	0	0	0	1	0	1
Multi-Ethnicity	Female	2017	0	2018	1	2018	0	Other	First-time College	100324	0	0	0	1	0	1	0	0	0	0	1	0	1
Multi-Ethnicity	Male	2017	0	NA	NA	2017	1	Deg/Transfer	Other	100325	0	0	0	0	1	1	0	0	0	0	1	0	1
Multi-Ethnicity	Female	2017	0	2017	1	2018	1	Deg/Transfer	First-time College	100326	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Female	2017	0	2017	0	2017	0	Deg/Transfer	First-time College	100327	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Male	2017	0	2017	1	2017	0	Deg/Transfer	First-time College	100328	1	1	0	0	0	0	0	0	1	0	1	0	1
Multi-Ethnicity	Male	2017	1	2017	1	2018	1	Deg/Transfer	First-time College	100329	1	0	0	1	0	0	0	0	1	0	1	0	1
Multi-Ethnicity	Male	2017	0	NA	NA	2019	0	Deg/Transfer	Other	100330	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Female	2017	0	NA	NA	2017	1	Deg/Transfer	First-time College	100331	1	0	0	0	0	0	0	0	1	1	1	0	1
Multi-Ethnicity	Male	2017	1	2017	1	2017	1	Deg/Transfer	Other	100332	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Male	2017	1	2018	1	2018	1	Deg/Transfer	First-time College	100333	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Female	2017	0	2017	0	NA	NA	Deg/Transfer	First-time College	100334	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Female	2017	1	2017	1	2017	1	Other	First-time College	100335	0	0	0	0	0	0	0	0	0	0	1	0	1
Multi-Ethnicity	Male	2017	1	2018	1	2018	1	Other	First-time College	100336	0	1	0	0	0	1	0	0	0	0	0	0	1
Multi-Ethnicity	Female	2017	1	2019	1	2017	1	Deg/Transfer	Other	100337	0	0	0	1	0	1	0	0	0	0	1	0	1
Multi-Ethnicity	Male	2017	1	2017	1	2017	1	Other	Other	100338	0	0	0	0	0	1	0	0	0	0	0	0	1
Multi-Ethnicity	Female	2017	0	2018	1	2017	0	Deg/Transfer	First-time College	100339	0	0	0	0	0	0	0	0	0	0	0	0	1
Multi-Ethnicity	Female	2017	0	2018	0	2017	0	Deg/Transfer	First-time College	100340	0	1	0	0	0	1	0	0	0	0	0	0	1
Multi-Ethnicity	Male	2017	0	2017	0	2018	1	Other	First-time College	100341	0	1	0	0	0	1	0	0	0	0	0	0	1
Multi-Ethnicity	Male	2017	1	2018	1	2017	1	Other	First-time College	100342	0	0	0	1	0	1	0	0	0	0	1	0	1
Multi-Ethnicity	Female	2017	0	2017	1	2018	1	Other	First-time College	100343	1	1	0	0	0	0	0	0	1	0	1	0	1
Multi-Ethnicity	Female	2017	1	2018	1	2018	1	Deg/Transfer	First-time College	100344	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Female	2017	0	2019	1	2018	1	Deg/Transfer	First-time College	100345	1	0	0	0	0	1	0	0	1	1	1	0	1
Multi-Ethnicity	Male	2017	1	2018	1	2018	1	Other	First-time College	100346	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Male	2017	1	2017	1	2018	1	Deg/Transfer	First-time College	100347	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Male	2017	1	2017	1	2019	1	Deg/Transfer	First-time College	100348	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Female	2017	1	2019	1	2019	1	Deg/Transfer	Other	100349	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Male	2017	0	2017	0	2018	0	Deg/Transfer	First-time College	100350	1	0	0	0	1	0	0	0	1	0	1	0	1
Multi-Ethnicity	Male	2017	1	2017	0	2018	1	Deg/Transfer	First-time College	100351	0	0	0	0	1	1	0	0	0	0	1	0	1
Multi-Ethnicity	Female	2017	1	NA	NA	2017	1	Deg/Transfer	First-time College	100352	0	0	0	0	1	1	0	0	0	0	1	0	1
Multi-Ethnicity	Male	2017	0	2019	1	2018	1	Deg/Transfer	First-time College	100353	1	0	0	0	1	1	0	0	1	0	1	0	1
Multi-Ethnicity	Male	2017	1	2017	1	2018	1	Other	Other	100354	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Female	2017	0	2019	1	2019	0	Deg/Transfer	Other	100355	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Female	2017	1	2019	1	2017	1	Deg/Transfer	First-time College	100356	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Female	2017	0	NA	NA	NA	NA	Other	First-time College	100357	0	1	0	0	0	0	0	0	0	1	0	0	1
Multi-Ethnicity	Female	2017	1	2018	1	2019	1	Other	First-time College	100358	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Female	2017	0	NA	NA	2019	0	Deg/Transfer	First-time College	100359	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Male	2017	1	2017	1	2019	1	Other	First-time College	100360	1	1	0	0	0	0	1	1	0	0	1	0	1
Multi-Ethnicity	Female	2017	1	2018	1	2017	1	Other	First-time College	100361	1	0	0	1	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Male	2017	1	2017	1	2017	1	Deg/Transfer	First-time College	100362	0	1	1	0	0	1	1	0	0	0	0	0	1
Multi-Ethnicity	Male	2017	0	2018	0	2017	1	Other	Other	100363	1	1	0	0	0	0	0	0	1	0	1	0	1
Multi-Ethnicity	Male	2017	1	2017	1	2017	1	Deg/Transfer	First-time College	100364	1	1	0	0	0	0	1	1	0	0	1	0	1
Multi-Ethnicity	Female	2017	0	NA	NA	2017	1	Deg/Transfer	First-time College	100365	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Male	2017	0	2017	1	2017	0	Deg/Transfer	First-time College	100366	0	0	0	0	1	1	0	0	0	0	1	0	1
Multi-Ethnicity	Female	2017	1	2018	1	2017	1	Other	First-time College	100367	0	0	0	1	0	1	0	0	0	0	1	0	1
Multi-Ethnicity	Female	2017	0	2017	1	2017	0	Other	First-time College	100368	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Female	2017	0	2017	0	NA	NA	Deg/Transfer	First-time College	100369	0	1	0	0	0	1	0	0	0	0	0	0	1
Multi-Ethnicity	Female	2017	1	2018	1	2018	1	Deg/Transfer	Other	100370	0	1	0	0	0	1	0	0	0	0	0	0	1
Multi-Ethnicity	Female	2017	1	2017	1	2017	1	Deg/Transfer	First-time College	100371	0	0	0	1	0	1	0	0	0	0	1	0	1
Multi-Ethnicity	Male	2017	0	NA	NA	2017	1	Deg/Transfer	Other	100372	0	0	0	1	0	1	0	0	0	0	1	0	1
Multi-Ethnicity	Other	2017	0	2017	1	2017	0	Deg/Transfer	First-time College	100373	1	0	0	0	0	1	0	0	0	1	1	0	1
Multi-Ethnicity	Male	2017	1	2017	1	2017	1	Deg/Transfer	First-time College	100374	1	0	0	0	0	0	0	1	0	1	1	0	1
Multi-Ethnicity	Male	2017	1	2017	1	2018	1	Deg/Transfer	First-time College	100375	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Female	2017	1	2017	1	2017	1	Deg/Transfer	First-time College	100376	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Male	2017	1	2017	1	2018	1	Deg/Transfer	Other	100377	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Male	2017	0	2018	1	2017	1	Deg/Transfer	Other	100378	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Male	2017	1	2018	1	2018	1	Deg/Transfer	Other	100379	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Male	2017	1	2019	1	2017	1	Deg/Transfer	First-time College	100380	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Male	2017	1	2017	1	2017	1	Deg/Transfer	First-time College	100381	0	0	0	0	0	1	0	0	0	0	0	0	1
Multi-Ethnicity	Female	2017	0	2017	1	2017	1	Deg/Transfer	First-time College	100382	0	0	0	0	0	0	0	0	0	0	0	0	1
Multi-Ethnicity	Male	2017	0	2019	1	2017	0	Deg/Transfer	First-time College	100383	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Female	2017	0	2017	0	NA	NA	Deg/Transfer	First-time College	100384	0	1	0	0	0	1	0	0	0	0	0	0	1
Multi-Ethnicity	Female	2017	1	2018	1	2017	1	Other	First-time College	100385	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Female	2017	1	2019	1	2017	1	Other	First-time College	100386	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Female	2017	0	2017	1	2019	0	Other	First-time College	100387	0	0	0	0	0	1	0	0	0	0	0	0	1
Multi-Ethnicity	Female	2017	0	NA	NA	2017	1	Deg/Transfer	First-time College	100388	0	0	0	0	0	0	0	0	0	0	1	0	1
Multi-Ethnicity	Female	2017	1	2019	1	2017	1	Other	Other	100389	1	0	0	0	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Female	2017	0	NA	NA	2017	0	Deg/Transfer	Other	100390	1	0	0	0	0	1	0	1	0	1	1	0	1
Multi-Ethnicity	Male	2017	1	2019	1	2017	1	Deg/Transfer	First-time College	100391	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Male	2017	1	2018	1	2017	1	Deg/Transfer	First-time College	100392	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Female	2017	0	2019	0	NA	NA	Other	First-time College	100393	0	0	0	0	0	0	0	0	0	1	0	0	1
Multi-Ethnicity	Female	2017	0	2018	1	2018	1	Deg/Transfer	Other	100394	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Male	2017	1	2019	1	2017	1	Deg/Transfer	First-time College	100395	1	0	0	1	0	1	0	1	0	0	1	0	1
Multi-Ethnicity	Male	2017	1	2017	1	2018	1	Deg/Transfer	First-time College	100396	1	0	0	0	0	1	0	0	1	0	1	0	1
Multi-Ethnicity	Female	2017	0	2019	1	2017	0	Other	First-time College	100397	1	0	0	0	1	1	0	0	1	0	1	0	1
